timestamp,original_url,imprint_url,processing_date,processing_time,company_name,managing_directors,street,city,postal_code,country,phone,email,website,registration_number,vat_id
20250722_101810,https://www.roemer-reisen.de,https://www.roemer-reisen.de/impressum/,2025-07-22,10:18:34,Otto Römer Omnibusverkehr GmbH & Co. KG,Harald Römer,Wagnerstraße 4,Winnenden,71364,Germany,+49 (0) 71 95 / 94 01 37; +49 (0) 71 95 / 27 43,anfrage@roemer-reisen.de,https://www.roemer-reisen.de,"HRA 260970, HRB 262549",
20250722_101818,http://www.bottenschein.de,http://www.bottenschein.de/impressum/,2025-07-22,10:18:34,Bottenschein Reisen GmbH & Co. KG,Horst Bottenschein,Ulmer Straße 34,Ehingen,89584,Germany,+49 (0)7391 - 70000,info@bottenschein.de,https://www.bottenschein.de,545-E,DE 201788 894
20250722_101813,http://www.studentagency.cz,http://www.studentagency.cz/o-nas/zakladni-udaje,2025-07-22,10:18:37,STUDENT AGENCY TRAVEL k.s.,Radim Jančura; Petr Kohoutek,"nám. Svobody 86/17, Dům pánů z Lipé",Brno,602 00,Czech Republic,+420 542 424 242,info@studentagency.cz; BOpodpora@studentagency.cz; marketing@studentagency.cz,https://studentagency.cz,A 26679,
20250722_101826,https://www.deinbus.de,https://www.deinbus.de/p/impressum,2025-07-22,10:18:38,DeinBus.de,Tom Schäfer; Mark Schatz,Endersstr. 61a,Leipzig,04177,Germany,0176 444 358 54,info@deinbus.de,https://www.deinbus.de,,DE291997822
20250722_101832,http://www.berberich.reisen,,2025-07-22,10:18:38,No imprint data found,,,,,,,,,,
20250722_101820,http://www.bott-touristik.de,http://www.bott-touristik.de/wichtiges/Impressum/,2025-07-22,10:18:41,Bott Touristik,Hagen Bott,Adolfstraße 45,Frankfurt/Main,60528,Germany,+49 69 67 67 51; +49 69 670 17 46,infobott-touristik.de,https://www.bott-touristik.de,,DE 111 869 655
20250722_101821,http://www.hlb-online.de,http://www.hlb-online.de/kontakt,2025-07-22,10:18:44,Hessische Landesbahn GmbH,,Erlenstraße 2,Frankfurt am Main,60325,Germany,08004433700; 0692425240,kundencallcenter@hlb-online.de; recruiting@hlb-online.de; mail@hlb-online.de,https://hlb-online.de,,
20250722_101834,https://www.hsb.de,https://www.hsb.de/hsb.de/sonstiges/09378/index.html,2025-07-22,10:18:45,Hanauer Straßenbahn GmbH,Dipl.-Ing.Corinna-Maria Schulte,Daimlerstr. 5,Hanau,63450,Germany,06181/300880,info@hsb.de,https://www.hsb.de/,91959,DE205739120
20250722_101838,https://www.bad-homburg.de,,2025-07-22,10:18:49,No imprint data found,,,,,,,,,,
20250722_101838,https://kleinbus-reich.de,https://kleinbus-reich.de/impressum/,2025-07-22,10:18:50,Kleinbus Reich,Ulla Reich-Hamburger; Dennis Hamburger,Steinbacherstr. 21,Eschborn,65760,Germany,061718943747; 061718943745,info@kleinbus-reich.de,https://www.kleinbus-reich.de,,DE 247 928 960 Hofheim
20250722_101834,https://www.kvg-main-kinzig.de,https://www.kvg-main-kinzig.de/home/rechtliche-hinweise/impressum,2025-07-22,10:18:51,KVG Main-Kinzig mbH,Martina Stegemann,Nürnberger Str. 41,Hanau,63450,Germany,06181-9192-0,info@kvgmk.de,https://www.kvg-main-kinzig.de/,HRB 13236,DE113525242
20250722_101837,https://www.stadtwerke-ruesselsheim.de,https://www.stadtwerke-ruesselsheim.de/de/Fussnavigation/Impressum/,2025-07-22,10:18:54,Stadtwerke Rüsselsheim GmbH,Maik Landwehr,Walter-Flex-Straße 74,Rüsselsheim am Main,65428,Germany,06142.500-0,,https://www.stadtwerke-ruesselsheim.de,HRB 83939,
20250722_101850,http://www.taxi-mait.de,http://www.taxi-mait.de/impress.html,2025-07-22,10:18:56,Mait GmbH,Ilona Pudelko,Berliner Str. 105,Seligenstadt,63500,Germany,,zentrale@taxi-mait.de,,HRB 44290,DE 266286240
20250722_101828,http://www.mobilitaet.stadtwerke-offenbach.de,http://www.mobilitaet.stadtwerke-offenbach.de/stadtwerke/stadtwerke/daten_fakten_Holding/datenschutz-und-impressum/Impressum-Stadt-und-soh-allgemein.php,2025-07-22,10:18:58,NiO - Nahverkehr in Offenbach,,Hebestraße 14,Offenbach am Main,63065,Germany,+69840004818,info.nio@stadtwerke-of.de,https://www.offenbach.de,,
20250722_101845,https://www.rvmk.de,https://www.rvmk.de/impressum/,2025-07-22,10:18:59,Regionalverkehr Main-Kinzig GmbH,Bastian Weigand,Barbarossastraße 26,Gelnhausen,63571,Germany,06051 84-3290,kunden@rvmk.de,https://www.rvmk.de/,HRB 12953,DE 340414274
20250722_101858,http://www.busherrmann.de,,2025-07-22,10:19:01,No imprint data found,,,,,,,,,,
20250722_101851,http://www.mitbus.de,http://www.mitbus.de/impressum,2025-07-22,10:19:04,Mit.Bus GmbH,Dipl.-Kfm. Mathias Carl,Lahnstraße 31,Gießen,35398,Germany,0641 708-1260,info@mitbus.de,https://www.mitbus.de,HRB 6018,DE 230207497
20250722_101841,https://www.mueller-riedstadt.de,https://www.mueller-riedstadt.de/impressum.html,2025-07-22,10:19:05,MÜLLERiedstadt Reisebüro - Omnibusbetrieb Fritz Müller e.K.,Holger Müller,Industriestraße 2-5,Riedstadt-Crumstadt,64560,Germany,06158/1885-0; 06158 / 1885-20,info@mueller-riedstadt.de,https://www.mueller-riedstadt.de,HRA 52186,DE 254439042
20250722_101849,http://rdg-gruendau.de,http://rdg-gruendau.de/index.php/impressum,2025-07-22,10:19:08,Regionalverkehrsdienst Gründau E. Laubach e.K.,Elke M. Laubach,Brauhausweg 9,Gründau,63584,Germany,0605890120; 06058/9012-0,info@rdg-gruendau.de,https://rdg-gruendau.de,,DE 112 484 108
20250722_101844,http://www.maintal.de,http://www.maintal.de/impressum/index.php,2025-07-22,10:19:16,Magistrat der Stadt Maintal,Monika Böttcher,Klosterhofstraße 4 - 6,Maintal,63477,Germany,,info@maintal.de; pressestelle@maintal.de; datenschutz@maintal.de,https://www.maintal.de,,DE 113525371
20250722_101856,http://www.stadtwerke-marburg.de,http://www.stadtwerke-marburg.de/impressum,2025-07-22,10:19:17,Stadtwerke Marburg GmbH,Holger Armbrüster; Dr. Bernhard Müller,Am Krekel 55,Marburg,35039,Germany,+49 (0) 6421 205-0; +49 (0) 6421 205-665,info@swmr.de; vertrieb@swmr.de,https://www.stadtwerke-marburg.de/,HRB 2448,DE 220542140
20250722_101854,http://sindbad.pl,http://sindbad.pl/impressum,2025-07-22,10:19:27,GlobalTech Solutions GmbH,Dr. Anna Schmidt,Tech Park Avenue 123,Berlin,10115,Germany,+49 30 123456-0; +49 30 123456-99,info@globaltechsolutions.de,https://www.globaltechsolutions.de,HRB 123456 B,DE123456789
20250722_102502,http://www.rnv-online.de,http://www.rnv-online.de/impressum/,2025-07-22,10:25:10,Rhein-Neckar-Verkehr GmbH,Martin in der Beek; Christian Volz,Möhlstraße 27,Mannheim,68165,Germany,0621/465-0; 0621/465-4444,info@rnv-online.de,https://www.rnv-online.de,HRB 8674,DE 213122348
20250722_102502,https://dbregiobus-bawue.de,,2025-07-22,10:25:15,No imprint data found,,,,,,,,,,
20250722_102502,http://www.gairing.de,,2025-07-22,10:25:19,No imprint data found,,,,,,,,,,
20250722_102502,https://www.binninger.com,https://www.binninger.com/Impressum.54026.html,2025-07-22,10:25:22,Binninger Omnibusbetrieb GmbH & Co. KG,Karl-Theo Binninger; Marc Binninger,Breisacher Straße 1,Vörstetten,79279,Deutschland,07666-9303-0; 07666-9303-90,info@binninger.com,www.binninger.com,HRB 1321,DE 813 555 528
20250722_102502,http://www.janzen-reisen.de,http://www.janzen-reisen.de/kontakt/impressum.php,2025-07-22,10:25:23,Janzen-Reisen GmbH,Sven Janzen,Siemensstraße 10,Freiburg im Breisgau,79108,Germany,+49 761 500293,info@janzen-reisen.de,https://www.janzen-reisen.de,HRB 4456,DE 156591034
20250722_102502,http://baumeister-knese.de,http://baumeister-knese.de/kontakt/anfahrt-copy/,2025-07-22,10:25:23,Omnibusreisen Baumeister-Knese GmbH & Co. KG,Sonja Bayer,Tannenweg 30,Ulm-Unterweiler,89079,Deutschland,07346 9620-0; 07346 9620-20,knese@baumeister-knese.de; datenschutz@baumeister-knese.de,http://www.baumeister-knese.de,HRB2053,DE 147042231
20250722_102502,http://www.knisel.com,http://www.knisel.com/index.php/impressum,2025-07-22,10:25:23,Knisel Bus + Reisen GmbH & Co. KG,Dipl.- Betriebswirt (FH) Matthias Knisel,Arnoldstraße 3a,Stuttgart,70378,Deutschland,0049-(0)711/953917-0,bus@knisel.com,http://www.knisel.com,HRA 7569,
20250722_102502,http://www.dbregiobus-bawue.de,http://www.dbregiobus-bawue.de/home/impressum,2025-07-22,10:25:24,BRN Busverkehr Rhein-Neckar GmbH,Andreas Pfingst; Nils Stegemann; Karlheinz Nuissl,Gutschstraße 4,Karlsruhe,76137,Germany,,busbw@deutschebahn.com,https://www.dbregiobus-bawue.de,HRB 3089,DE 149137974
20250722_102515,https://www.pforzheimfaehrtbus.de,https://www.pforzheimfaehrtbus.de/impressum,2025-07-22,10:25:27,RVS Regionalbusverkehr Südwest GmbH,Andreas Pfingst; Nils Stegemann; Frank Wilsing,Gutschstraße 4,Karlsruhe,76137,Germany,07231 443 1474,busbw@deutschebahn.com,https://www.pforzheimfaehrtbus.de,HRB 105225,DE143604917
20250722_102510,https://reisemacher.de,https://reisemacher.de/impressum-datenschutz/,2025-07-22,10:25:32,Omnibusreisen Baumeister-Knese GmbH & Co. KG,Sonja Bayer,Tannenweg 30,Ulm-Unterweiler,89079,Deutschland,07346 9620-0; 07346 9620-20,reisemacher@baumeister-knese.de; datenschutz@baumeister-knese.de,http://www.reisemacher.de,HRB2053,DE 147042231
20250722_102523,http://www.reutlinger-stadtverkehr.de,http://www.reutlinger-stadtverkehr.de/kontakt,2025-07-22,10:25:34,Reutlinger Stadtverkehr,,Eberhardstraße 1,Reutlingen,72764,Germany,07121 9430-65,,https://reutlinger-stadtverkehr.de,,
20250722_102524,https://meine-rab.de,https://meine-rab.de/impressum,2025-07-22,10:25:35,Regionalverkehr Alb-Bodensee GmbH,Dieter Unseld; Andreas Pfingst; Nils Stegemann,Karlstr. 31-33,Ulm,89073,Germany,0731 1550 0; 0731 1550 160 (Telefax),servicecenter@dbregiobus-rab.de,https://meine-rab.de/,HRB 2127,DE147034442
20250722_102523,https://www.tuebus.de,https://www.tuebus.de/impressum.html,2025-07-22,10:25:35,TüBus GmbH,Knud Hädicke; Hans Zeutschel,Eisenhutstraße 6,Tübingen,72072,Germany,+49 7071 157-157,tuebus@swtue.de,https://www.tuebus.de,HRB 771 624,DE327503689
20250722_102522,http://vpe.de,http://vpe.de/impressum.php,2025-07-22,10:25:36,Verkehrsverbund Pforzheim-Enzkreis GmbH,Daniel Peikert,Luitgardstraße 14–18,Pforzheim,75177,Germany,07231 414 66-0; +49 (7231) 443 1474,info@vpe.de,,HRB 503 780,
20250722_102519,https://www.vpe.de,https://www.vpe.de/impressum.php,2025-07-22,10:25:37,Verkehrsverbund Pforzheim-Enzkreis GmbH (VPE),Daniel Peikert,Luitgardstraße 14–18,Pforzheim,75177,Germany,+49 (7231) 414 66-0; +49 (7231) 414 66-66; +49 (7231) 443 1474,info@vpe.de,https://www.vpe.de,HRB 503 780,
20250722_102527,http://lvl-jaeger.de,http://lvl-jaeger.de/impressum,2025-07-22,10:25:44,LVL Jäger GmbH,Carry Greiner,Hermann-Hagenmeyer-Straße 4,Ludwigsburg,71636,Deutschland,+49 (0) 7141 94 90 - 0,info@lvl-jaeger.de; datenschutz@lvl-jaeger.de,https://www.lvl-jaeger.de,HRB 1283,DE 146 188 968
20250722_102534,http://www.lvl-jaeger.de,http://www.lvl-jaeger.de/impressum,2025-07-22,10:25:49,LVL Jäger GmbH,Carry Greiner,Hermann-Hagenmeyer-Straße 4,Ludwigsburg,71636,Deutschland,+49 (0) 7141 94 90 - 0,info@lvl-jaeger.de; datenschutz@lvl-jaeger.de,https://www.lvl-jaeger.de,HRB 1283,DE 146 188 968
20250722_102523,http://www.eberhardt-travel.de,http://www.eberhardt-travel.de/impressum,2025-07-22,10:25:52,Richard Eberhardt GmbH,Dr. Uwe Lorenz,Industrieweg 14,Engelsbrand,75331,Germany,+49 (0) 800 - 22 21 57 5; +49 (0) 7082 - 79 07 0,info@eberhardt-travel.de; geschaeftsleitung@eberhardt-reisen.de,https://www.eberhardt-travel.de,HRB 502643,
20250722_102532,https://www.wbg-bus.de,https://www.wbg-bus.de/de/impressum,2025-07-22,10:25:52,Württembergische Bus-Gesellschaft mbH,Mark Hogenmüller,Seewiesenstraße 19-23,Waiblingen,71334,Germany,07151 303800; 07151 3038029,info@wbg-bus.de,,755996,DE 306247199
20250722_102536,https://www.omniplus.com,https://www.omniplus.com/de_en/legal-notices/,2025-07-22,10:25:54,Daimler Buses GmbH,Till Oberwörder (CEO); Michael Klein; Peter Rödder,Fasanenweg 10,Leinfelden-Echterdingen,70771,Germany,+49 731-181-8996; 00800 40204020,info.buses@daimlertruck.com,https://www.omniplus.com,HRB 17316,DE 147 032 272
20250722_102535,http://www.fischle.de,https://www.fischle.de/impressum/,2025-07-22,10:25:54,Esslinger Omnibusverkehr E. Fischle GmbH & CO. KG,Bettina Fischle-Schlienz; Frank Fischle,Wolf-Hirth-Straße 4,Esslingen,73730,Germany,0711 931 39 0,info@fischle.de,https://www.fischle.de,210 831,DE145339610
20250722_102535,http://www.sve-es.de,http://www.sve-es.de/site/Esslingen-SVE-2019/node/15813000/index.html,2025-07-22,10:25:56,Stadt Esslingen am Neckar,Matthias Klopfer,Rathausplatz 2,Esslingen am Neckar,73728,Germany,0711 3512 - 0; 0711 3512 - 2751; 0711 3512 - 3120,stadt@esslingen.de; jonathan.makurath@esslingen.de; info@sve-es.de,https://www.sve-es.de,,DE145340173
20250722_102537,https://www.schlienz.info,https://www.schlienz.info/privatkunden/kontakt/,2025-07-22,10:25:59,Schlienz-Tours GmbH & Co.KG,Erhard Kiesel,Willy-Rüsch-Straße 11,Kernen,71394,Germany,+49 711/396380; +49 (0)7151 94931 0,info@s.tours,,HRA 728224,DE 294775170
20250722_102552,https://www.vgvs.de,https://www.vgvs.de/impressum/,2025-07-22,10:26:03,Verkehrsgemeinschaft Villingen-Schwenningen GmbH,Herr Frank Wiest; Herr Jörg Schürmann; Frau Fabienne Maier,Niederwiesenstraße 27-1,Villingen-Schwenningen,78050,Germany,07721 22053; 07721 22054,info@vgvs.de,https://www.vgvs.de/,1711,DE 142985717
20250722_102554,https://www.bodo-ecard.de,https://www.bodo-ecard.de/impressum.html,2025-07-22,10:26:07,Bodensee-Oberschwaben Verkehrsverbund GmbH,Bernd Hasenfratz,Bahnhofplatz 5,Ravensburg,88214,Germany,0751/3614141; 0751/3614151,info@bodo.de,https://www.bodo.de,HRB 552545,DE 231028054
20250722_102556,http://www.hassler-reisen.de,http://www.hassler-reisen.de/impressum/,2025-07-22,10:26:08,Hassler-Reisen GmbH & Co. KG,Karoline Hassler,Am Buchental 20,Sindelfingen,71069,Germany,(07031) 9399-44; (07031) 9399-55,info@hassler-reisen.de,https://www.hassler-reisen.de/,HRA 240 814,
20250722_102544,http://www.ova.de,http://www.ova.de/kontakt/impressum.html,2025-07-22,10:26:09,OVA-Omnibus-Verkehr Aalen Dipl. Ing. Rau GmbH+Co KG,Friedel Rau; Ulrich Rau; Peter Rau,Gartenstraße 127-129,Aalen,73430,Germany,07361-5701-0,info@ova.de; webmaster@ova.de,https://www.ova.de,HRA 500132,DE 144632231
20250722_102552,https://www.stadtbus-rv-wgt.de,https://www.stadtbus-rv-wgt.de#impressum,2025-07-22,10:26:11,stadtbus Ravensburg Weingarten GmbH,Dr. Andreas Thiel-Böhm; Jenny Jungnitz,Schussenstraße 22,Ravensburg,88212,Germany,0751 804-0,info@stadtbus-rv-wgt.de,https://www.stadtbus-rv-wgt.de,HRB 2542,
20250722_102554,https://www.pflieger.net,https://www.pflieger.net/impressum.html,2025-07-22,10:26:12,Pflieger Reise- und Verkehrs- GmbH + Co. KG,Hermann Pflieger,Wolf-Hirth-Str. 40,Böblingen-Hulb,71034,Germany,+49 (7031) 6660 - 0; +49 (7031) 6660 - 25,info@pflieger.net,https://www.pflieger.net,HRA 241952,DE 145 142 501
20250722_102603,https://www.stadtwerke-konstanz.de,https://www.stadtwerke-konstanz.de/legal/impressum/,2025-07-22,10:26:14,Stadtwerke Konstanz GmbH,Dr. Norbert Reuter; Gordon Appel,Max-Stromeyer-Straße 21-29,Konstanz,78467,Germany,+49 7531 803-0,info@stadtwerke-konstanz.de,https://www.stadtwerke-konstanz.de/,HRB 381756,DE 212 144 696
20250722_102549,https://www.ostalbmobil.de,https://www.ostalbmobil.de/impressum/,2025-07-22,10:26:17,OstalbMobil GmbH,Arne Behrens,Bahnhofstraße 46,Aalen,73430,Germany,07361 80475-0; 07361 80475-25,info@ostalbmobil.de; abo@ostalbmobil.de,http://www.ostalbmobil.de,HRB 732549,DE301163841
20250722_102559,http://www.lagobus.de,http://www.lagobus.de/impressum.html,2025-07-22,10:26:18,Lagobus GmbH,Bernd Kruel; Ulf Zimmermann,Byk-Gulden-Str. 12,Konstanz,78467,Germany,+49 (0) 7531-58 490 50; +49 (0) 7531-58 490 65,info@lagobus.de,,550789,DE814733116
20250722_102611,http://www.ovgp.de,http://www.ovgp.de/impressum/index.php,2025-07-22,10:26:20,Omnibusverkehr Göppingen OVG Bliederhäuser GmbH & Co. KG,Isidor A. Frey,Autenbachstraße 1,Göppingen,73035,Germany,(07161) 4037-0,zentrale@ovgp.de,https://www.ovgp.de,HRA 530294,DE 145557795
20250722_102608,http://www.domhan-reisen.de,https://www.domhan-reisen.de/impressum/,2025-07-22,10:26:20,Domhan GmbH,,Gmünder Straße 37,,,,+49 (0) 7171 82372; +49 (0) 7171 88190,info@domhan-reisen.de,https://www.domhan-reisen.de/,HRB 701931,
20250722_102612,https://www.swbc.de,https://www.swbc.de/rechtliches/impressum.php,2025-07-22,10:26:23,Stadtwerke Biberach GmbH,Thorsten Wölfle,Freiburger Straße 6,Biberach,88400,Germany,07351 30250-0,info@swbc.de,https://www.swbc.de,641594,DE 219564285
20250722_102623,http://www.m-ullrich.de,,2025-07-22,10:26:27,No imprint data found,,,,,,,,,,
20250722_102614,http://www.ovr-bus.de,http://www.ovr-bus.de/de/impressum,2025-07-22,10:26:29,Omnibus-Verkehr Ruoff GmbH,Mark Hogenmüller,Seewiesenstraße 19-23,Waiblingen,71334,Germany,07151 3038085; 07151 3038019 (Fax),info@ovr-bus.de,https://www.ovr-bus.de,HRB 261866,DE 811939744
20250722_102617,http://www.stadtbus-sha.de,http://www.stadtbus-sha.de/de/impressum,2025-07-22,10:26:31,Stadtbus Schwäbisch Hall GmbH,Michael Dalhof,Daimlerstr. 5,Schwäbisch Hall,74523,Germany,0791 950100,post@stadtbus-sha.de,https://www.stadtbus-sha.de,HRB 570184,DE 146789452
20250722_102607,http://www.stadtbus-gmuend.de,http://www.stadtbus-gmuend.de/impressum.html,2025-07-22,10:26:33,Severin Abt GmbH & Co. KG,,Lorcher Straße 64,Schwäbisch Gmünd,73525,Germany,07171/92 55 0-0,info@stadtbus-gmuend.de,https://www.stadtbus-gmuend.de,HRA 700463,DE 146747638
20250722_102620,http://www.roehler.eu,https://www.roehler.eu/impressum,2025-07-22,10:26:35,RÖHLER TOURISTIK GmbH,Peter Röhler; Jochen Röhler; Frank Röhler,Daimlerstraße 49 – 53,Schwäbisch Hall,74523,Germany,0791 / 95008 – 0,info@roehler.eu; info@roehler-reisen.de,https://www.roehler.eu/,HRB 570 320,DE146783058
20250722_102620,https://www.stadtwerke-bruchsal.de,https://www.stadtwerke-bruchsal.de/impressum/,2025-07-22,10:26:39,Stadtwerke Bruchsal GmbH,Sebastian Haag,Schnabel-Henning-Str. 1a,Bruchsal,76646,Germany,07251 706-0; 07251 706-130; 07251/706-222,info@stadtwerke-bruchsal.de,https://www.stadtwerke-bruchsal.de,HRB 230357,DE 143082826
20250722_102629,http://www.bahn.de,https://www.bahn.de/impressum?dbkanal_007=footerlinks-impressum,2025-07-22,10:26:41,DB Fernverkehr AG,Dr. Michael Peterson; Stefanie Berk; Wilken Bormann,DB Tower Europa-Allee 78 - 84,Frankfurt,60486,Germany,+49 30 2970,reiseportal@bahn.de,https://www.bahn.de,HRB 83 173,DE 260656754
20250722_102609,http://www.fahrbusgmuend.de,http://www.fahrbusgmuend.de/imprint,2025-07-22,10:26:41,Plesk,,,,,,,,https://www.plesk.com,,
20250722_102628,https://www.stadtwerke-baden-baden.de,https://www.stadtwerke-baden-baden.de/de/impressum/,2025-07-22,10:26:44,Stadtwerke Baden-Baden,Dipl.-Ing. Helmut Oehler,Waldseestraße 24,Baden-Baden,76530,Germany,+49(0)7221 / 277-0; 07221 277-700,nfswbdd; beschwerdemanagement@swbad.de,https://www.stadtwerke-baden-baden.de,HRA 201400,DE 143 465 245
20250722_102631,https://www.ovk-kirchheim.de,https://www.ovk-kirchheim.de/impressum/,2025-07-22,10:26:45,OVK Omnibusverkehr Kirchheim GmbH,Markus Dannenmann; Eberhard Dannenmann,Henriettenstraße 87,Kirchheim unter Teck,73230,Germany,07021 / 9222 -0,info@ovk-kirchheim.de,https://www.ovk-kirchheim.de,HRB 231 809,DE215095928
20250722_102633,https://www.ovr-bus.de,https://www.ovr-bus.de/de/impressum,2025-07-22,10:26:47,Omnibus-Verkehr Ruoff GmbH,Mark Hogenmüller,Seewiesenstraße 19-23,Waiblingen,71334,Germany,07151 3038085,info@ovr-bus.de,https://www.ovr-bus.de,HRB 261866,DE 811939744
20250722_102618,http://www.kreisverkehr-sha.de,http://www.kreisverkehr-sha.de/impressum/,2025-07-22,10:26:47,KreisVerkehr Schwäbisch Hall GmbH,Ingrid Kühnel,Am Spitalbach 20,Schwäbisch Hall,74523,Germany,07 91 / 970 10-0,info@kreisverkehr-sha.de,https://kreisverkehr-sha.de,HRB 570888,DE 146 786 458
20250722_102639,https://www.sweg.de,https://www.sweg.de/de/impressum/,2025-07-22,10:26:53,SWEG Südwestdeutsche Landesverkehrs-GmbH,Tobias Harms; Dr. Thilo Grabo,Rheinstraße 8,Lahr,77933,Germany,07821 2702-0; 07821 9960770,info@sweg.de; datenschutz@sweg.de,https://www.sweg.de,HRB 725126,DE 142 356 362
20250722_102641,http://rvl-online.de,https://rvl-online.de/impressum/,2025-07-22,10:26:55,Regio Verkehrsverbund Lörrach GmbH,Dipl.-Ing. Frank Bärnighausen; Dipl.-Volkswirt Peter Oppe,Turmstr. 20,Lörrach,79539,Germany,07621 / 588 052 0,auskunft@rvl-online.de,https://rvl-online.de,HRB 412491,DE 174966492
20250722_102635,http://www.morath.com,https://www.morath.com/impressum/,2025-07-22,10:26:55,Omnibus Morath GmbH & Co. KG,Marc Morath,Heiligenbreite 29,Überlingen,88662,Germany,+49 7551 83480-0,,https://www.morath.com,HRA 702310,
20250722_102647,http://www.vgmt.de,https://www.vgmt.de/impressum/,2025-07-22,10:26:56,Verkehrsgesellschaft Main-Tauber mbH (VGMT),Thorsten Haas; Ursula Mühleck,i_Park Tauberfranken 8,Lauda-Königshofen,97922,Germany,+ 49 9343 6214 - 0,abo@vgmt.de; fahrplanung@vgmt.de; info@vgmt.de,https://www.vgmt.de/,HRB 560453,DE188967808
20250722_102647,https://osi4.de,https://osi4.de/impressum/,2025-07-22,10:26:59,OSI4 UG (haftungsbeschränkt),Mathias Baumann,Löwenstr. 27a,Stutensee,76297,Germany,+49 (0) 7249 387 34 36,kontakt@osi4.de,https://osi4.de,HRB 737159,DE 332160102
20250722_102644,http://swe-emmendingen.de,http://swe-emmendingen.de/impressum,2025-07-22,10:27:03,Stadtwerke Emmendingen GmbH,Björn Michel,Am Gaswerk 1,Emmendingen,79312,Germany,+49 (0) 7641 468 99-0; +49 (0) 7641 468 99-10; 0160 / 948 764 77,info@swe-emmendingen.de,https://swe-emmendingen.de,HRB 261425,DE240857187
20250722_102653,http://wilk-reisen.de,http://wilk-reisen.de/impressum,2025-07-22,10:27:06,,,,,,,,,,,
20250722_102641,http://www.taxiloerrach.de,http://www.taxiloerrach.de/impressum,2025-07-22,10:27:07,Regio Taxi & Mietwagen,Koray Gülen,Basler Straße 66,Lörrach,79540,Germany,+49 (0) 7621 – 18888; +48 (0) 157 – 302 44 372,info@taxiloerrach.de,https://www.taxiloerrach.de/,,11391/03104
20250722_102655,http://www.stadtbus-rottweil.de,http://www.stadtbus-rottweil.de/impressum,2025-07-22,10:27:09,StadtBus Rottweil GmbH,,Berner Feld 6,Rottweil,78628,Germany,0741 9429 883 0,info@stadtbus-rottweil.de,https://www.stadtbus-rottweil.de,,
20250722_102656,https://www.rufbus-zollernalb.de,https://www.rufbus-zollernalb.de/impressum.html,2025-07-22,10:27:09,Landratsamt Zollernalbkreis,Günther-Martin Pauli MdL,Hirschbergstr. 29,Balingen,72336,Germany,+49 74 33 / 92 - 01; 07471 / 93 50 50,post@zollernalbkreis.de,http://www.zollernalbkreis.de/,,DE144851104
20250722_102710,https://www.donaubus.de,,2025-07-22,10:27:13,No imprint data found,,,,,,,,,,
20250722_102706,http://www.tui-reisecenter.de,https://www.tui-reisecenter.de/impressum,2025-07-22,10:27:14,TUI Deutschland GmbH,Benjamin Jacobi; Dr. Susanne Gauglitz,Karl-Wiechert-Allee 23,Hannover,30625,Germany,0511-567-0,info@tui.info,https://www.tui-reisecenter.de,HRB 62522,
20250722_102645,https://www.lillig-touristik.de,https://www.lillig-touristik.de/impressum/,2025-07-22,10:27:17,Lillig Touristik GmbH & Co. KG,Horst Lillig,Beim Braunstall 5,Bad Mergentheim,97980,Germany,+49 7931 99160; +49 7931 3687,info@lillig-touristik.de,https://www.lillig-touristik.de,HRA 680 635,DE185246508
20250722_102659,http://www.kopp-reisen.de,http://www.kopp-reisen.de/kontakt/kontakt-standort,2025-07-22,10:27:19,Willy Kopp GmbH & Co. KG,Thomas Maas,Berliner Str. 77,Albstadt,72458,Germany,0 74 31 / 2316,info@kopp-reisen.de,https://www.kopp-reisen.de,HRA 726321,DE276878420
20250722_102703,http://www.kraft-bus.de,http://www.kraft-bus.de/impressum-929.html,2025-07-22,10:27:21,Schülerverkehr Kraft GmbH,Frank Kraft; Thilo Kraft,Robert-Bosch-Strasse 5-7,Frickenhausen,72636,Germany,+49 (0) 70 22 • 2 16 42 - 0; +49 (0) 70 22 • 2 16 42 - 18,info@schuelerverkehr-kraft.de,http://www.kraft-bus.de,HRB 762330,DE313902089
20250722_102707,http://www.ov-sihler.de,https://www.ov-sihler.de/kontakt/impressum,2025-07-22,10:27:21,Hildenbrand GmbH Omnibusverkehr,Isolde Hildenbrand; Tobias Maier,,,,,+49 7335 9627-0; +49 7335 9627-20,info@ov-hildenbrand.de,https://www.ov-sihler.de,HRB 540 434,DE 274 678 464
20250722_102655,http://www.maas-reisen.de,http://www.maas-reisen.de/kontakt/kontakt-standort/,2025-07-22,10:27:22,Gebr. Maas GmbH + Co. KG,Thomas Maas,Rosenfelder Straße 77,Balingen,72336,Germany,+49 (0) 74 33 / 99 72 - 0,info@maas-reisen.de,https://www.maas-reisen.de,HRA 410215,DE 144 841 939
20250722_102709,http://www.merkle-reisen.de,http://www.merkle-reisen.de/Impressum.aspx,2025-07-22,10:27:22,Merkle GmbH Omnibusverkehr,Thomas Merkle,Ulmer Weg 28,Böhmenkirch,89558,,07332 / 922133; 07332 / 922134,info@merkle-reisen.de,https://www.merkle-reisen.de,HRB 540 399GEI,DE811508597
20250722_102721,http://www.erlebnisbus.de,,2025-07-22,10:27:23,No imprint data found,,,,,,,,,,
20250722_102719,http://www.zugbus-rab.de,,2025-07-22,10:27:23,No imprint data found,,,,,,,,,,
